notes,uuid,link,song_name,artist,maqam,type,electric,vintage
,5ea048c5-cca5-4eb3-87ff-8c482343f1a2,https://www.youtube.com/watch?v=Vhadt3_jsHg,عازف محترف يجعل العود فن,المبدع🚲📻,Unknown,Unknown,no,no
,eb4272f7-c426-45fa-a7eb-93813251ae53,https://www.youtube.com/watch?v=rzKXlrIhWJE,Ramadan Nights!,BawabatAlSharqmall,Unknown,Unknown,no,no
,18431eac-3ca6-4f61-8084-377debd40a8e,https://www.youtube.com/watch?v=wLsVNy7dz7Q,تقاسيم عود حزينة |عندما يبكى العود,Nabawy Oud,Unknown,Unknown,no,no
,5d68ee00-a79d-4bf8-a612-4f0b8e5b002a,https://www.youtube.com/watch?v=6UPX_jIrJfM,عود زرياب سحب احترافي رقم 569,سلطان القرشي,Unknown,Unknown,no,no
,ba464a28-e4bb-4082-aee2-c7186fe6ce96,https://www.youtube.com/watch?v=gqxChzGHcV8,تقاسيم رائعه عود كهربائي صناعة ثروت صابر و أولاده,ثروت صابر,Unknown,Unknown,no,no
,79f451bc-9842-4280-879b-39d0780ac761,https://www.youtube.com/watch?v=ViKVwnAo8ms,تقاسيم قانون بيات,الطرب الأصيل,Unknown,Unknown,no,no
,8618dfb2-a490-42a6-b3be-b2d951d53490,https://www.youtube.com/watch?v=visqbg0whw0,ماشاء الله عود درجه اولي زند قطعه واحده يتحدث عن نفسه .. من صناعه (محمود داغر) تسلسل (A480),العود روح الموسيقي مع محمود داغر,Unknown,Unknown,no,no
,bc998b56-2785-42bd-b081-d1e361b5757b,https://www.youtube.com/watch?v=W1k9s_DT6XU,Salaf W Dayn - سلف و دين,Salaf W Dayn,Unknown,Unknown,no,no
,d51aea9b-fa92-456a-ae0f-115df85b6795,https://www.youtube.com/watch?v=KYSl3J4A79U,هل يصلح تغيير الفرس الثابت بآخر متحرك او العكس؟,جورج العبدالله عود George Alabdallah Oud,Unknown,Unknown,no,no
,2e1c12f8-0922-4a27-bd71-150d0c6235ac,https://www.youtube.com/watch?v=5NSpd7P4StA,تقاسيم #عجم من الكتاب الثامن مدوّنة بالنوتة الموسيقية(فيديو تعليمي) #طارق_الجندي #عود #الأردن,Tareq Jundi,Unknown,Unknown,no,no
,44777ca1-82aa-4266-9fa5-dc95e719e72d,https://www.youtube.com/watch?v=e86WpZaFwnY,منير بشير عزف منفرد Oud Solo taqasim,MUNIRBASHIR,Unknown,Unknown,no,no
,40223c07-5c59-463d-b32f-7134a4c46c17,https://www.youtube.com/watch?v=phg8LfTT-Bw,Dagiga - Oud Rayan | دقيقة - عود ريان | 2020,Oud Rayan عود ريان,Unknown,Unknown,no,no
,cc55f8c6-d394-4326-966a-d2b20bc3d00e,https://www.youtube.com/watch?v=8T4ELDde5Ps,Latihan Taqsim☕️ #taqsim #taqasim #oud #gambus,Mohammad Nafis Jawahir,Unknown,Arabic,no,no
,ca922091-6a77-4be1-94ea-594e8708bb23,https://www.youtube.com/watch?v=69ea9_sE-Hs,انا هويت و انتهيت,ديوان العود Diwan Al-Oud,Unknown,Unknown,no,no
,9f335f88-8cf0-409d-8320-538725aa1f7f,https://www.youtube.com/watch?v=utuVsrZgcAE,اغاني الوترة أطلسية رائعة ♥️,Tbourida Atlas,Unknown,Unknown,no,no
,e1ede071-40c0-4ac2-8c0f-04c590041e70,https://www.youtube.com/watch?v=sJSBZ1800kc,#صباح_فخري #عزف_عود #دروس_عود #oud_music #oud_learning,Oud with Rad,Unknown,Unknown,no,no
,84e7b734-ab7f-47fa-8482-1f03b41c5d4f,https://www.youtube.com/watch?v=VFjFAESIw6E,بعدسة كامرتي الصولست صادق جعفر عود في حفل الشارقة مع الفنان ميحد,Drums Drumur,Unknown,Unknown,no,no
,82a40458-aef0-402e-92db-bec645331131,https://www.youtube.com/watch?v=xXFFxoENRdc,تعليم عود تقاسيم بياتي الصول او بياتي النوى,العالمية لتعليم الاورغ والعود والمقامات F.D,Unknown,Unknown,no,no
,9f82ac6c-567a-4205-aa40-762474d88e73,https://www.youtube.com/watch?v=-T_NuReZ5o4,Hicaz turkey ///// حجاز تركي ///// عازف عود //// تقاسيم عود ///// hijaz taksim,Habsyi chanel,Hijaz,Turkish,no,no
,647ab787-150e-450f-aa45-12254da9952b,https://www.youtube.com/watch?v=fuB2F7caUJA,بعد معرفة السلم الاهم هو طريقة التدريب #تعلم_العود #عود #oud,Alaa Alkhatib&علاء الخطيب,Unknown,Unknown,no,no
,3d21c837-9bfb-46fc-9a65-075db5338e63,https://www.youtube.com/watch?v=2wmWKfP-M7A,Duet with oud &amp; gutter Bella ciao #music #fyp #norway #oud #guitar #bella_ciao #italy #egypt,MOOUD,Unknown,Unknown,no,no
,50b4ec3f-7610-4856-bcea-25cc0467a940,https://www.youtube.com/watch?v=QMXnuYOs6QY,عزف عود عراقي وتمكن من العزف وصوت العود جميل,عبدالله الشهري,Unknown,Unknown,no,no
,0c1fe23c-20c5-487c-ab03-cbca063c5ee1,https://www.youtube.com/watch?v=wXV0Wr7rq2Q,TAQSIM GITAR OUD UNTUK PEMULA BY IRSYAD,IRSYAD,Unknown,Arabic,no,no
,c9ed4d52-0398-4ddb-bce6-f58d684edcab,https://www.youtube.com/watch?v=oc_a-hfLUXg,عود نوازی هیمن عبدی #عود❤,hemn abdi,Unknown,Unknown,no,no
,d5e501c1-87b6-46f4-ae46-9f8dcfa9c74c,https://www.youtube.com/watch?v=u06UYvigCWc,عود - أسامة بدوي تقاسيم مقام كورد,Hisham Arafat,Unknown,Unknown,no,no
,60be1047-879d-455f-8435-2f938ddff14b,https://www.youtube.com/watch?v=tVp-Nm1zNDE,"Ya Rayt - Ragheb Alama (Oud,Guitar,Flute) يا ريت في خبيها",Peter Hanna | بيتر حَنّا,Unknown,Unknown,no,no
,a1b37274-cc2f-41c7-a6f7-0255d0ee7cd1,https://www.youtube.com/watch?v=EzSDs19_x8w,سيد مكاوي في أغنية ( يا مسهرني ) عود,نعم وطرب أصيل,Unknown,Unknown,no,no
,f4c9cd95-9fcb-4f8c-a483-462bf665b3fe,https://www.youtube.com/watch?v=wLCYCMryQCM,تقاسيم مقام دشت الفنان ابوهيثم العراقي,الفنان ابو هيثم العراقي,Unknown,Unknown,no,no
,9dcb96b1-2342-49b9-aad3-67aa8c9f19ac,https://www.youtube.com/watch?v=Mn2bhlSOgJY,Hadi Armin - oud solo bandari,Hadi Armin,Unknown,Unknown,no,no
,3c0cced8-52dc-44e9-8ee3-12ac4543b6f8,https://www.youtube.com/watch?v=h-cSBi8Nhl4,Oud Solo,Bian Shama,Unknown,Unknown,no,no
,378dc033-49b4-4579-9427-68e9362cdcba,https://www.youtube.com/watch?v=GQRHf5m1-pE,Maqam Nahawand 🌹🥀 Taqasim and Longa#maqam #nahawand #taqsim #longa #oudplayer,Chris Stephens - World Musician,Nahawand,Arabic,no,no
,0eeb900c-ea1f-41e2-b1df-c0a7433dfc52,https://www.youtube.com/watch?v=HMW1d3v3zwA,شادي الحربي  دندنة على لحن اواه يا قلبٍ وتناغم العود مع الايقاع,صولو - Solo,Unknown,Unknown,no,no
,6396b52f-520b-4608-85aa-4fce8c2847a3,https://www.youtube.com/watch?v=cnfaU_XW0uM,Hadi Armin - Solo oud - (to ke har roo pesin)- Bandari,Hadi Armin,Unknown,Unknown,no,no
,405885b2-6188-467c-85ff-9282f62f2eb4,https://www.youtube.com/watch?v=UDc7wghAVgA,عزف ايراني ❤️  Negar Bouban ❤️,أبـو أصـيـل,Unknown,Unknown,no,no
,9ae16699-6a45-4e41-9f86-453528ac6296,https://www.youtube.com/watch?v=A2Vvf_qw708,کار یک دقیقه ای جدیدم با ساز خوش صدای عود  😍,Faraz farahani,Unknown,Unknown,no,no
,afeeaceb-5f0f-4d51-8cdf-6d4af9a469c1,https://www.youtube.com/watch?v=VEtPZePqzZc,#oud #oriental #oriental_oud #ahmed_khorshid #Saz #musicien #egypt🇪🇬 #france🇫🇷 #suisse🇨🇭#geneve🇨🇭,Ahmed Khorshid Producer,Unknown,Unknown,no,no
,c3156472-0be5-4cd0-a3df-8f43bda10c26,https://www.youtube.com/watch?v=xsS7Z7ppxW0,Zied Mehdi - Gamret Sidi Mahrous - موسيقى مسلسل قمرة سيدي محروس,Amor Fati,Unknown,Unknown,no,no
,46452c6a-ea6f-4027-8cf1-8a6c3fe771e8,https://www.youtube.com/watch?v=4Oa7abAJ-To,عزف الاستاذ مصطفى زاير عود من صناعه ياسر صالح العواد,ياسر صالح العواد,Unknown,Unknown,no,no
,f05c2125-0177-45f3-a94c-8e43ea43a01e,https://www.youtube.com/watch?v=S5VIGngAWhM,Oud player at IECp Graduation  11-17-11,UCLA Extension American Language Center,Unknown,Unknown,no,no
,100aa37d-a5b8-4861-8079-28bd67e5ac5c,https://www.youtube.com/watch?v=OqMpICXv6LU,عود خشب بليسندر وش موسكى صناعة ثروت صابر و أولاده,ثروت صابر,Unknown,Unknown,no,no
,d02f74eb-508e-48dd-b529-bbe5806882c4,https://www.youtube.com/watch?v=HgVIDvDGuHA,دجاز على آلة العود jazz oud,Rochdi رشدي ghoufi غوفي,Unknown,Unknown,no,no
,3df68ccc-eec6-43f1-a567-25395ed29005,https://www.youtube.com/watch?v=sVfZOldXmHw,عزف عود - مقام البيات -,رمزي هلسة,Unknown,Unknown,no,no
,55d999a1-7ef1-4114-8097-d88deca22d7e,https://www.youtube.com/watch?v=RqiGonNaXFU,نزية ابو الريش,Moath alhijji,Unknown,Unknown,no,no
,ab5ef0a2-6c70-40db-96c2-4bd069920e39,https://www.youtube.com/watch?v=2AZctzDwqwQ,عفيف مرهج عود :&quot;خربشات مبعثرة منتظمة&quot; - ارتجال عود Oud improvisation by Afif merhej,Afif merhej,Unknown,Unknown,no,no
,c5fc6f4f-1d26-447e-85ea-2581832699f9,https://www.youtube.com/watch?v=3lG6PVnKcfM,#عزف # عود ياخذك لعالم آخر 🎻🥺💔,7ss,Unknown,Unknown,no,no
,e7579bbf-578a-4fcd-9414-aa93fe9b6c96,https://www.youtube.com/watch?v=7pGhgem6Eko,ازاي تقسم بطريقه سهله علي العود #عزف_عود #تقاسيم_عود,العواد EL3WAD,Unknown,Unknown,no,no
,2ba1c770-500f-4e14-ab38-1b3eefe09ab5,https://www.youtube.com/watch?v=Y1pa8xGHBFw,Ana Hawait - Sayed Darwish | Solo Oud   -   أنا هويت - سيد درويش - صولو عود,mahmoud desouki,Unknown,Unknown,no,no
,80f9fbb2-fa26-45b9-a2b2-7219182934f7,https://www.youtube.com/watch?v=frn3j_L1RJQ,#shorts  مقام عجم على العود,ramsis kasis - رمسيس قسيس,Unknown,Unknown,no,no
,c46dd7d4-d1f1-4a17-9985-d2baf6ee685c,https://www.youtube.com/watch?v=lOJit63cWfc,عود عراقي من صناعة الرائع فارس فؤاد جهاد صوت فاجر و رائع,samirstores سمير للالات الموسيقية,Unknown,Unknown,no,no
,8bff1df7-a24c-417a-8665-7f73e2942944,https://www.youtube.com/watch?v=DrA_oPmEqnE,عزف عود ايمن صلاح الدين اغنية كلمات ماجده الرومي,Aiman Salah Al deen,Unknown,Unknown,no,no
,b172614f-8a2f-4784-8a04-9e525939b3cd,https://www.youtube.com/watch?v=q1kPf3a_16w,Vibes - OudPoP #shorts #arabic_music #edm #music #oud #popmusic,Oudpop,Unknown,Arabic,no,no
,54ea0bd2-0812-43f2-8fe4-01c97d9b13de,https://www.youtube.com/watch?v=3N-FhDHieJ0,متوفر الان باحد متاجرنا المميزه راني للالات الموسيقيه عود من فئه d صناعه محمود داغر,العود روح الموسيقي مع محمود داغر,Unknown,Unknown,no,no
,ad97d997-675b-4969-b4da-a4d34c293ed7,https://www.youtube.com/watch?v=HaeByp65Bc8,Houb Eh Oud,Rock Records - Topic,Unknown,Unknown,no,no
,3b4e3812-d61d-4a81-bd44-43b32ac881f8,https://www.youtube.com/watch?v=9wR1-L0JMNU,Istikhbar Djarka Oud... استخبار جاركة عود,Andalous Nation,Unknown,Unknown,no,no
,fd46e9e1-a572-4238-a152-f4aef048b78f,https://www.youtube.com/watch?v=zr30jLgc3Xg,تعلم أجمل تقاسيم على مقام البيات بأسلوب طربي  مبسط,Nadeem AL Salem,Unknown,Unknown,no,no
,082ff173-6c29-4ffa-a5fb-305f2c8af0bb,https://www.youtube.com/watch?v=QKdfC5lk2gE,تعليم عود -  تقاسيم بيات الري,نضال الدويش لتعليم العود والأورغ,Unknown,Unknown,no,no
,b26fccc3-8f6f-4972-89fb-a19d49e677fc,https://www.youtube.com/watch?v=lkRpbTrpUpo,صنع بسحرك تعرف على المقامات الثمانية في عشر دقائق .. تقاسيم تلامس كل المقامات,Nadeem AL Salem,Unknown,Unknown,no,no
,4cf2676f-e141-4041-89e7-bc1cbecfef90,https://www.youtube.com/watch?v=oWHlupkDY2w,عود تقسيم حسيني اسامة بدوي,Hisham Arafat,Unknown,Unknown,no,no
,31c3e6af-c467-4c3c-82f8-9f8e8534d278,https://www.youtube.com/watch?v=DV098cSOZPg,Taqasim Kurdilli HijazKar/ Issa Boulosو solo ud / تقاسيم كردللي حجازكار/ عيسى بولص، على العود,Issa Boulos,Hijaz,Unknown,no,no
,75e1e81e-359a-4c5f-8830-ad0b06418e6a,https://www.youtube.com/watch?v=ioZ4hhGs_6M,متوفر الان عود من فئه A تسلسل A610 زند قطعه واحده ابتكار محمود داغر,العود روح الموسيقي مع محمود داغر,Unknown,Unknown,no,no
,4739249d-a92c-4bef-ac71-3d5dba76fe2a,https://www.youtube.com/watch?v=aSRUSpYrwSs,Improvisation on oud🎶🖤         #music #live #oud #oud_music #maqam #taqsim,Shahrom,Unknown,Arabic,no,no
,2d7abab6-5e1c-47ae-8a9a-d3db7b199442,https://www.youtube.com/watch?v=8St2zx-bXs0,Asturias - Isaac Albeniz #oud,oudtime,Unknown,Unknown,no,no
,33c5d510-fb92-4267-8d3a-4108acb1cc36,https://www.youtube.com/watch?v=908LMFkcYtI,زغرفات مقام البيات - عزف عود -,زغرفات مقام البيات,Unknown,Unknown,no,no
,b4aed977-3a9f-44bb-b690-023a0969213d,https://www.youtube.com/watch?v=0gT7hxPT0KA,oud with disco classic #oud #fyp #gambusviral #shortsviral #viralvideo,GV studio45,Unknown,Unknown,no,yes
,caa32fbe-91bf-4f6a-83ab-0a3ad551d7db,https://www.youtube.com/watch?v=XxRl5etqh7s,Cumbus modified for oud player,Electric oud maker,Unknown,Unknown,no,no
,ddd4330e-a91e-401f-9744-f78266dc6c13,https://www.youtube.com/watch?v=eaajNsZdH5M,تقاسيم عود بيات,Ali Alkhalosi علي الخلوصي,Unknown,Unknown,no,no
,0df228ed-5bb7-4c3e-a5d5-90f3ce321751,https://www.youtube.com/watch?v=aaV8WjnK_ew,Hicaz Ud Taksimi  🎙️ Creative Studio    Bora Topkaya #music #acousticcover #viral #acoustic #oud,Bora Topkaya,Unknown,Turkish,no,no
,4efe0606-34be-4245-a35e-bf52e0bb9c82,https://www.youtube.com/watch?v=SM_eWeKGO-4,Maqam Husseini #oudlessons #oud_music #maqamlessons #maqam,Navid Goldrick | OudforGuitarists,Husseini,Unknown,no,no
,386478ec-a89c-4fac-bfec-9d951d09f3a2,https://www.youtube.com/watch?v=GiCmQV1cGeA,صولو عود مسلسل زوارة خميس نبيل بومشاري solo oud by nabeel,nabeel,Unknown,Unknown,no,no
,438d4c24-4e78-4b09-a772-41a1ca923c77,https://www.youtube.com/watch?v=ye-tDjrlYXg,صناعتنا .. #الجوراني #ذي_يزن_الجوراني,ذي يزن الجوراني,Unknown,Unknown,no,no
,78ff52e5-61c5-4926-bb6f-5b0a73c5922f,https://www.youtube.com/watch?v=xtDZJ16UdOo,my new #oud . watch the full video on my channel. #koawood #spruce_top #nahat model,Mansour Hosseini,Unknown,Unknown,no,no
,d1206252-3e26-48aa-bbaf-5ae228ae697f,https://www.youtube.com/watch?v=VW6zVmlXEzk,MJ -  Smooth Criminal (Oud Cover) - مايكل جاكسون عود,Ahmad Hathout,Unknown,Unknown,no,no
,0e0d23e6-b220-40d7-a1ed-4cd7095409de,https://www.youtube.com/watch?v=H9RJUc_90wE,وصفولي الصبر ❤️ #ام_كلثوم #محمد_عبدالوهاب #اغاني_زمان #طرب #عزف_عود,علي طنطاوي Aly Tantawy,Unknown,Unknown,no,no
,9b7a939d-5e0c-43cd-8dc3-db072ca707ec,https://www.youtube.com/watch?v=lsxT7_mLSKE,#Yildirim amarant #oud sound demo,לייב מיוזיק הערוץ הרשמי,Unknown,Unknown,no,no
,3c76a05d-8ef2-43de-bc1d-1cd30e50c5cf,https://www.youtube.com/watch?v=qjAOfcLROEs,Solo At Merwas • Aref Jaman | سولوهات مرواس •عارف جمّن,Merwas Network,Unknown,Unknown,no,no
,b893368b-9640-497f-bf68-5fe46d570a45,https://www.youtube.com/watch?v=Q6bGmnlPfKc,Solo At Merwas •Aref Jaman• Improvisations | سولوهات مرواس •عارف جمّن•  تقاسيم,Merwas Network,Unknown,Unknown,no,no
,12c67470-d2d4-45bb-9fd9-a90900c741d2,https://www.youtube.com/watch?v=5Lb3sAc281Y,مقدمة غريب عبادي الجوهر,Oud with Rad,Unknown,Unknown,no,no
,b38a7dea-d0c9-47e2-a3be-1e9f62fdbd4d,https://www.youtube.com/watch?v=n2ag1lczIvc,بإذن الله سأكون متواجد في المملكة العربية السعودية بداية من 10/10 التسجيل مفتوح,Ta3lim Oud إحترف العود,Unknown,Arabic,no,no
,ce651ebc-577b-4d32-be6a-1d527b877b73,https://www.youtube.com/watch?v=KUhYdbj5LlE,"عودوني | عمرو دياب - Amr Diab | Awedouny عود ، جيتار, Oud &amp; Guitar",عودوني | عمرو دياب,Unknown,Unknown,no,no
,e12a7737-080c-42d8-be09-c97c9ddd6459,https://www.youtube.com/watch?v=is9diuReeEc,ah ya helou cover oud,Oumnia  أمنية 🎵,Unknown,Unknown,no,no
,65652654-7f71-4bd8-95d0-b0fefffdbc2f,https://www.youtube.com/watch?v=k9wUqPPkmLY,علشان مليش غيرك.فريد الأطرش ala shan maleesh gherk . Fareed Alatrash.,Thaer Aljohari,Unknown,Unknown,no,no
,3d33b09a-3485-4663-9a11-ba6d44daa605,https://www.youtube.com/watch?v=kWIgH9ofcnc,Solo At Merwas •Aref Jaman• Improvisation | سولوهات مرواس •عارف جمّن• تقاسيم,Merwas Network,Unknown,Unknown,no,no
,bad8f545-12bd-4cbc-a4bd-255effc56772,https://www.youtube.com/watch?v=k74TTCa-RT8,Oud Beginners - Maqam Hijaz Scale,Taqasim School,Hijaz,Unknown,no,no
,221034ae-a46a-4b82-b9f9-ba40b8640c56,https://www.youtube.com/watch?v=Lg8Afc4DOY4,علي الجمالي عود فادي متى,ALIq8jamaly,Unknown,Unknown,no,no
,9c9cb756-b697-4518-b54a-72349199999a,https://www.youtube.com/watch?v=A48Sfi-My9o,الموسيقار عمر كدرس - مقطع تقاسيم حجاز كار كرد (اسطوانة نادرة),الموسيقار عمر كدرس,Unknown,Unknown,no,no
,0c7965eb-fb13-4246-a37c-055c90d0ea52,https://www.youtube.com/watch?v=xvvxvarJHQE,Alper Taş Asturias - Dr Cengiz Sarıkuş Oud,Alper Taş Asturias,Unknown,Unknown,no,no
,3ee2e54d-1b01-4b21-b961-3eef6ee781d2,https://www.youtube.com/watch?v=iJdGU-v2C6g,fitting the #oud top #sound_hole #inlay #soundboard  جازدن #سه_زه صفحه #عود,Mansour Hosseini,Unknown,Unknown,no,no
,f13581e5-b1cd-471f-9d84-ffd2adf29901,https://www.youtube.com/watch?v=xy5lyL65qPw,دولاب وتقاسيم مقام اللامي - ناي الإله,دولاب وتقاسيم مقام اللامي,Unknown,Unknown,no,no
,c221852e-3939-4aa2-ab50-6ded5cd20b0d,https://www.youtube.com/watch?v=GAiSMv5dqHY,Farid El-Atrash - Oud Shop - مقدمة اغنية لحن الخلود لفريد الأطرش,Arab Instruments,Unknown,Unknown,no,no
,83c5ec2d-8488-48a7-982b-0774e46de92c,https://www.youtube.com/watch?v=ALAIAOsnaVU,Qanoon Taksim nahawand تقاسيم قانون في مقام النهاوند,Toqa Elhagrasy - تقى الهجرسي,Nahawand,Turkish,no,no
,e93d74ab-c5f8-44ef-b846-8532dd57bc26,https://www.youtube.com/watch?v=Vg1ZWbIOMDc,Example 4 | Taqsim oud maqam bayati #Shorts,Gambus Indonesia,Bayati,Arabic,no,no
,b6fe73c5-f844-42b4-a57d-76dc541e475b,https://www.youtube.com/watch?v=eXtIlhchqtg,شجن,Oud Rayan عود ريان,Unknown,Unknown,no,no
,0711829b-1401-430f-be3c-45510b5706fd,https://www.youtube.com/watch?v=2WzftM3nYoo,تتميز الموسيقى التركية بألحان البزق العربي ، احترافي مميز  بسعر 120 دولار فقط  من ورشة علي السليمان,أعواد علي السليمان - Ali Oud,Unknown,Arabic,no,no
,5938f7de-e152-4a11-83ac-61f0a55c47f1,https://www.youtube.com/watch?v=LcCeXfQT5wk,عازف العود المبدع/ عارف جمن .. يغوص بأوتار عوده في بحر النغم HD,فريد البريكي Farid AlBeriki,Unknown,Unknown,no,no
,8c689db6-8ac1-467f-a669-674bca3bbac9,https://www.youtube.com/watch?v=38C6P0wbkfw,شاهد وتعلم عزف تقسيمة بيات ودولاب بيات,الفنان العراقي كاظم هاشم,Unknown,Unknown,no,no
,1d4ebce0-159a-402e-9a8f-8e77cf48a892,https://www.youtube.com/watch?v=RR6cZ2nLSiM,بدقائق تعلم تقسيمة بيات جميلة مع دولاب,الفنان العراقي كاظم هاشم,Unknown,Unknown,no,no
,a0d9fdf5-58d2-444b-b304-1d6f559909c5,https://www.youtube.com/watch?v=E0YBXzvZzIw,Aşıgım Sana - #tbt - Ilir Berveniku &amp; Kanuni ATL cover - #oud #shorts,Kanuni ATL,Unknown,Unknown,no,no
,90eeae09-ae53-40dd-9539-c149f11f050e,https://www.youtube.com/watch?v=UruL2aldujE,تقاسيم عود أصيلة | رحلة موسيقية إلى أعماق التراث (الجزء 2),AMBIENT MUSIC TV | الموسيقى الهادئة,Unknown,Unknown,no,no
,0baf0ad0-240d-4bfa-826b-cac0fb2549ab,https://www.youtube.com/watch?v=fjICyxHiYAw,أسرار في العزف | الفرق بين الجيتار والعود,Omar Alkilani عمر الكيلاني,Unknown,Unknown,no,no
,6617928c-7637-491b-b1fe-720638d211cb,https://www.youtube.com/watch?v=cPs_m9Dj50g,Game of thrones On Arabic Oud,malek almalki,Unknown,Arabic,no,no
,ec08692b-eacf-498d-b951-b3dcd4c7e211,https://www.youtube.com/watch?v=Ce_4DwKG4EI,تعليم تقسيمة مقام بيات بسيطة وجميلة - فنان المستقبل,منصة فنان المستقبل | بيع وتعليم العود,Unknown,Unknown,no,no
,a5d89a56-b001-4be4-bf62-b2baa584ba78,https://www.youtube.com/watch?v=ecd66lON5uM,Turkish Electric Oud AOS-101G,Sala Muzik,Unknown,Turkish,yes,no
,c9fa95bd-311e-4280-aaf0-4766f37cb164,https://www.youtube.com/watch?v=svIj-JCQOOc,Practice makes perfect 😫😬,Travis Bowman,Unknown,Unknown,no,no
,6236857f-7121-46dc-ba4e-fd9bf82e422d,https://www.youtube.com/watch?v=tEts_V1FLVc,Calming Oud Music With No Ads - ساعة من العود الهادئ من دون اعلانات,Maysoon,Unknown,Unknown,no,no
,4667ceb7-82a2-4065-a52e-25e5d182b6fa,https://www.youtube.com/watch?v=vLxoCQrVGw8,برنامح عزف منفرد - والفنان علي حسن,برنامح عزف منفرد,Unknown,Unknown,no,no
,856e6369-3307-4101-8714-04dba66c52e5,https://www.youtube.com/watch?v=qLgAUeBJDeQ,One Hour of Oud Instrument Music with no Ads  - ساعة كاملة من موسيقى العود بدون اعلانات,Maysoon,Unknown,Unknown,no,no
,693557cc-2e1c-4948-a7e1-7477327f8f07,https://www.youtube.com/watch?v=Mi1lNA9S3uU,#تقاسيم#راست,Mustafa Saqqa,Unknown,Unknown,no,no
